ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
90499,Other Journalism,2015,2015,193900,New York University,2,Women,2,new-york-university,other-journalism
90702,Digital Communication & Multimedia,2015,2015,193900,New York University,2,Women,2,new-york-university,digital-communication-multimedia
100105,Communications Technology,2016,2016,193900,New York University,2,Women,2,new-york-university,communications-technology
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2016,2016,193900,New York University,2,Women,2,new-york-university,animation-interactive-technology-video-graphics-special-effects
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2017,2017,193900,New York University,2,Women,2,new-york-university,animation-interactive-technology-video-graphics-special-effects
110103,Information Technology,2016,2016,193900,New York University,2,Women,2,new-york-university,information-technology
110199,Other Computer & Information Sciences,2017,2017,193900,New York University,2,Women,2,new-york-university,other-computer-information-sciences
130101,General Education,2018,2018,193900,New York University,2,Women,2,new-york-university,general-education-130101
130301,Curriculum & Instruction,2014,2014,193900,New York University,2,Women,2,new-york-university,curriculum-instruction-130301
130301,Curriculum & Instruction,2018,2018,193900,New York University,2,Women,2,new-york-university,curriculum-instruction-130301
130501,Educational & Instructional Technology,2015,2015,193900,New York University,2,Women,2,new-york-university,educational-instructional-technology
130501,Educational & Instructional Technology,2016,2016,193900,New York University,2,Women,2,new-york-university,educational-instructional-technology
130901,Social & Philosophical Foundations of Education,2016,2016,193900,New York University,2,Women,2,new-york-university,social-philosophical-foundations-of-education
131306,Foreign Language Teacher Education,2015,2015,193900,New York University,2,Women,2,new-york-university,foreign-language-teacher-education
131316,General Science Teacher Education,2014,2014,193900,New York University,2,Women,2,new-york-university,general-science-teacher-education
131322,Biology Teacher Education,2014,2014,193900,New York University,2,Women,2,new-york-university,biology-teacher-education
131323,Chemistry Teacher Education,2013,2013,193900,New York University,2,Women,2,new-york-university,chemistry-teacher-education
143601,Manufacturing Engineering,2016,2016,193900,New York University,2,Women,2,new-york-university,manufacturing-engineering-143601
144201,"Mechatronics, Robotics, & Automation Engineering",2018,2018,193900,New York University,2,Women,2,new-york-university,mechatronics-robotics-automation-engineering
160402,Russian Language & Literature,2012,2012,193900,New York University,2,Women,2,new-york-university,russian-language-literature
160402,Russian Language & Literature,2013,2013,193900,New York University,2,Women,2,new-york-university,russian-language-literature
160402,Russian Language & Literature,2015,2015,193900,New York University,2,Women,2,new-york-university,russian-language-literature
160500,"General Germanic Languages, Literatures, & Linguistics",2014,2014,193900,New York University,2,Women,2,new-york-university,general-germanic-languages-literatures-linguistics
160501,German Language & Literature,2018,2018,193900,New York University,2,Women,2,new-york-university,german-language-literature
160900,"General Romance Languages, Literatures, & Linguistics",2014,2014,193900,New York University,2,Women,2,new-york-university,general-romance-languages-literatures-linguistics
160908,"General Hispanic & Latin American Languages, Literatures, & Linguistics",2019,2019,193900,New York University,2,Women,2,new-york-university,general-hispanic-latin-american-languages-literatures-linguistics
161200,"General Classical Language, Literature, & Linguistics",2015,2015,193900,New York University,2,Women,2,new-york-university,general-classical-language-literature-linguistics
161200,"General Classical Language, Literature, & Linguistics",2019,2019,193900,New York University,2,Women,2,new-york-university,general-classical-language-literature-linguistics
229999,Other Legal Professions & Studies,2015,2015,193900,New York University,2,Women,2,new-york-university,other-legal-professions-studies
230101,General English Language & Literature,2015,2015,193900,New York University,2,Women,2,new-york-university,general-english-language-literature-230101
230101,General English Language & Literature,2019,2019,193900,New York University,2,Women,2,new-york-university,general-english-language-literature-230101
240102,General Studies,2014,2014,193900,New York University,2,Women,2,new-york-university,general-studies
260502,General Microbiology,2015,2015,193900,New York University,2,Women,2,new-york-university,general-microbiology
261103,Bioinformatics,2019,2019,193900,New York University,2,Women,2,new-york-university,bioinformatics
279999,Other Mathematics & Statistics,2013,2013,193900,New York University,2,Women,2,new-york-university,other-mathematics-statistics
301301,Medieval & Renaissance Studies,2015,2015,193900,New York University,2,Women,2,new-york-university,medieval-renaissance-studies-301301
302201,Ancient Civilization Studies,2018,2018,193900,New York University,2,Women,2,new-york-university,ancient-civilization-studies
380201,Religious Studies,2016,2016,193900,New York University,2,Women,2,new-york-university,religious-studies-380201
400507,Polymer Chemistry,2014,2014,193900,New York University,2,Women,2,new-york-university,polymer-chemistry
400809,Acoustics,2018,2018,193900,New York University,2,Women,2,new-york-university,acoustics
422704,Experimental Psychology,2014,2014,193900,New York University,2,Women,2,new-york-university,experimental-psychology-422704
422707,Social Psychology,2014,2014,193900,New York University,2,Women,2,new-york-university,social-psychology-422707
422707,Social Psychology,2018,2018,193900,New York University,2,Women,2,new-york-university,social-psychology-422707
422803,Counseling Psychology,2019,2019,193900,New York University,2,Women,2,new-york-university,counseling-psychology-422803
422806,Educational Psychology,2013,2013,193900,New York University,2,Women,2,new-york-university,educational-psychology-422806
440201,Community Organization & Advocacy,2015,2015,193900,New York University,2,Women,2,new-york-university,community-organization-advocacy-440201
440201,Community Organization & Advocacy,2016,2016,193900,New York University,2,Women,2,new-york-university,community-organization-advocacy-440201
440201,Community Organization & Advocacy,2017,2017,193900,New York University,2,Women,2,new-york-university,community-organization-advocacy-440201
499999,Other Transportation & Materials Moving,2017,2017,193900,New York University,2,Women,2,new-york-university,other-transportation-materials-moving-499999
499999,Other Transportation & Materials Moving,2019,2019,193900,New York University,2,Women,2,new-york-university,other-transportation-materials-moving-499999
500699,Other Film & Photographic Arts,2013,2013,193900,New York University,2,Women,2,new-york-university,other-film-photographic-arts
500799,Other Fine Arts & Art Studies,2016,2016,193900,New York University,2,Women,2,new-york-university,other-fine-arts-art-studies
513808,Nursing School,2015,2015,193900,New York University,2,Women,2,new-york-university,nursing-school
513819,Palliative Care Nursing,2016,2016,193900,New York University,2,Women,2,new-york-university,palliative-care-nursing
513819,Palliative Care Nursing,2019,2019,193900,New York University,2,Women,2,new-york-university,palliative-care-nursing
513821,Geriatric Nurse,2014,2014,193900,New York University,2,Women,2,new-york-university,geriatric-nurse
519999,Other Health Professions & Related Clinical Sciences,2016,2016,193900,New York University,2,Women,2,new-york-university,other-health-professions-related-clinical-sciences-519999
520205,Operations Management & Supervision,2017,2017,193900,New York University,2,Women,2,new-york-university,operations-management-supervision
